Country,Sex,Age_Category,Year,Predicted_Rate
Brunei Darussalam,Female,Youth,2025,23.69427273
Brunei Darussalam,Female,Youth,2026,23.15636364
Brunei Darussalam,Female,Youth,2027,22.61845455
Brunei Darussalam,Female,Youth,2028,22.08054545
Brunei Darussalam,Female,Youth,2029,21.54263636
Brunei Darussalam,Female,Adults,2025,3.842818182
Brunei Darussalam,Female,Adults,2026,3.626
Brunei Darussalam,Female,Adults,2027,3.409181818
Brunei Darussalam,Female,Adults,2028,3.192363636
Brunei Darussalam,Female,Adults,2029,2.975545455
Brunei Darussalam,Female,Children,2025,5.771127273
Brunei Darussalam,Female,Children,2026,5.419709091
Brunei Darussalam,Female,Children,2027,5.068290909
Brunei Darussalam,Female,Children,2028,4.716872727
Brunei Darussalam,Female,Children,2029,4.365454545
Brunei Darussalam,Male,Youth,2025,9.723509091
Brunei Darussalam,Male,Youth,2026,7.935518182
Brunei Darussalam,Male,Youth,2027,6.147527273
Brunei Darussalam,Male,Youth,2028,4.359536364
Brunei Darussalam,Male,Youth,2029,2.571545455
Brunei Darussalam,Male,Adults,2025,2.062854545
Brunei Darussalam,Male,Adults,2026,1.8043
Brunei Darussalam,Male,Adults,2027,1.545745455
Brunei Darussalam,Male,Adults,2028,1.287190909
Brunei Darussalam,Male,Adults,2029,1.028636364
Brunei Darussalam,Male,Children,2025,2.841818182
Brunei Darussalam,Male,Children,2026,2.351909091
Brunei Darussalam,Male,Children,2027,1.862
Brunei Darussalam,Male,Children,2028,1.372090909
Brunei Darussalam,Male,Children,2029,0.882181818
Bulgaria,Female,Youth,2025,5.386581818
Bulgaria,Female,Youth,2026,4.006981818
Bulgaria,Female,Youth,2027,2.627381818
Bulgaria,Female,Youth,2028,1.247781818
Bulgaria,Female,Youth,2029,-0.131818182
Bulgaria,Female,Adults,2025,2.335709091
Bulgaria,Female,Adults,2026,1.8401
Bulgaria,Female,Adults,2027,1.344490909
Bulgaria,Female,Adults,2028,0.848881818
Bulgaria,Female,Adults,2029,0.353272727
Bulgaria,Female,Children,2025,2.380836364
Bulgaria,Female,Children,2026,1.835718182
Bulgaria,Female,Children,2027,1.2906
Bulgaria,Female,Children,2028,0.745481818
Bulgaria,Female,Children,2029,0.200363636
Bulgaria,Male,Youth,2025,8.985509091
Bulgaria,Male,Youth,2026,7.998836364
Bulgaria,Male,Youth,2027,7.012163636
Bulgaria,Male,Youth,2028,6.025490909
Bulgaria,Male,Youth,2029,5.038818182
Bulgaria,Male,Adults,2025,1.905945455
Bulgaria,Male,Adults,2026,1.238163636
Bulgaria,Male,Adults,2027,0.570381818
Bulgaria,Male,Adults,2028,-0.0974
Bulgaria,Male,Adults,2029,-0.765181818
Bulgaria,Male,Children,2025,2.184854545
Bulgaria,Male,Children,2026,1.484436364
Bulgaria,Male,Children,2027,0.784018182
Bulgaria,Male,Children,2028,0.0836
Bulgaria,Male,Children,2029,-0.616818182
Burkina Faso,Female,Youth,2025,8.578072727
Burkina Faso,Female,Youth,2026,8.6626
Burkina Faso,Female,Youth,2027,8.747127273
Burkina Faso,Female,Youth,2028,8.831654545
Burkina Faso,Female,Youth,2029,8.916181818
Burkina Faso,Female,Adults,2025,3.854763636
Burkina Faso,Female,Adults,2026,3.895663636
Burkina Faso,Female,Adults,2027,3.936563636
Burkina Faso,Female,Adults,2028,3.977463636
Burkina Faso,Female,Adults,2029,4.018363636
Burkina Faso,Female,Children,2025,5.073363636
Burkina Faso,Female,Children,2026,5.1215
Burkina Faso,Female,Children,2027,5.169636364
Burkina Faso,Female,Children,2028,5.217772727
Burkina Faso,Female,Children,2029,5.265909091
Burkina Faso,Male,Youth,2025,8.6652
Burkina Faso,Male,Youth,2026,8.809445455
Burkina Faso,Male,Youth,2027,8.953690909
Burkina Faso,Male,Youth,2028,9.097936364
Burkina Faso,Male,Youth,2029,9.242181818
Burkina Faso,Male,Adults,2025,4.158
Burkina Faso,Male,Adults,2026,4.238363636
Burkina Faso,Male,Adults,2027,4.318727273
Burkina Faso,Male,Adults,2028,4.399090909
Burkina Faso,Male,Adults,2029,4.479454545
Burkina Faso,Male,Children,2025,5.426018182
Burkina Faso,Male,Children,2026,5.521490909
Burkina Faso,Male,Children,2027,5.616963636
Burkina Faso,Male,Children,2028,5.712436364
Burkina Faso,Male,Children,2029,5.807909091
Burundi,Female,Youth,2025,1.040345455
Burundi,Female,Youth,2026,0.967963636
Burundi,Female,Youth,2027,0.895581818
Burundi,Female,Youth,2028,0.8232
Burundi,Female,Youth,2029,0.750818182
Burundi,Female,Adults,2025,0.622218182
Burundi,Female,Adults,2026,0.590981818
Burundi,Female,Adults,2027,0.559745455
Burundi,Female,Adults,2028,0.528509091
Burundi,Female,Adults,2029,0.497272727
Burundi,Female,Children,2025,0.731909091
Burundi,Female,Children,2026,0.691863636
Burundi,Female,Children,2027,0.651818182
Burundi,Female,Children,2028,0.611772727
Burundi,Female,Children,2029,0.571727273
Burundi,Male,Youth,2025,1.335563636
Burundi,Male,Youth,2026,1.110490909
Burundi,Male,Youth,2027,0.885418182
Burundi,Male,Youth,2028,0.660345455
Burundi,Male,Youth,2029,0.435272727
Burundi,Male,Adults,2025,0.418072727
Burundi,Male,Adults,2026,0.330645455
Burundi,Male,Adults,2027,0.243218182
Burundi,Male,Adults,2028,0.155790909
Burundi,Male,Adults,2029,0.068363636
Burundi,Male,Children,2025,0.673236364
Burundi,Male,Children,2026,0.562109091
Burundi,Male,Children,2027,0.450981818
Burundi,Male,Children,2028,0.339854545
Burundi,Male,Children,2029,0.228727273
Cabo Verde,Female,Youth,2025,37.01009091
Cabo Verde,Female,Youth,2026,37.58609091
Cabo Verde,Female,Youth,2027,38.16209091
Cabo Verde,Female,Youth,2028,38.73809091
Cabo Verde,Female,Youth,2029,39.31409091
Cabo Verde,Female,Adults,2025,9.320527273
Cabo Verde,Female,Adults,2026,9.436509091
Cabo Verde,Female,Adults,2027,9.552490909
Cabo Verde,Female,Adults,2028,9.668472727
Cabo Verde,Female,Adults,2029,9.784454545
Cabo Verde,Female,Children,2025,11.868
Cabo Verde,Female,Children,2026,11.80959091
Cabo Verde,Female,Children,2027,11.75118182
Cabo Verde,Female,Children,2028,11.69277273
Cabo Verde,Female,Children,2029,11.63436364
Cabo Verde,Male,Youth,2025,25.63023636
Cabo Verde,Male,Youth,2026,25.54365455
Cabo Verde,Male,Youth,2027,25.45707273
Cabo Verde,Male,Youth,2028,25.37049091
Cabo Verde,Male,Youth,2029,25.28390909
Cabo Verde,Male,Adults,2025,12.47732727
Cabo Verde,Male,Adults,2026,12.87324545
Cabo Verde,Male,Adults,2027,13.26916364
Cabo Verde,Male,Adults,2028,13.66508182
Cabo Verde,Male,Adults,2029,14.061
Cabo Verde,Male,Children,2025,13.8248
Cabo Verde,Male,Children,2026,14.01028182
Cabo Verde,Male,Children,2027,14.19576364
Cabo Verde,Male,Children,2028,14.38124545
Cabo Verde,Male,Children,2029,14.56672727
Cambodia,Female,Youth,2025,0.698218182
Cambodia,Female,Youth,2026,0.683572727
Cambodia,Female,Youth,2027,0.668927273
Cambodia,Female,Youth,2028,0.654281818
Cambodia,Female,Youth,2029,0.639636364
Cambodia,Female,Adults,2025,-0.004763636
Cambodia,Female,Adults,2026,-0.045163636
Cambodia,Female,Adults,2027,-0.085563636
Cambodia,Female,Adults,2028,-0.125963636
Cambodia,Female,Adults,2029,-0.166363636
Cambodia,Female,Children,2025,0.111927273
Cambodia,Female,Children,2026,0.072172727
Cambodia,Female,Children,2027,0.032418182
Cambodia,Female,Children,2028,-0.007336364
Cambodia,Female,Children,2029,-0.047090909
Cambodia,Male,Youth,2025,0.485418182
Cambodia,Male,Youth,2026,0.462109091
Cambodia,Male,Youth,2027,0.4388
Cambodia,Male,Youth,2028,0.415490909
Cambodia,Male,Youth,2029,0.392181818
Cambodia,Male,Adults,2025,-0.0092
Cambodia,Male,Adults,2026,-0.042354545
Cambodia,Male,Adults,2027,-0.075509091
Cambodia,Male,Adults,2028,-0.108663636
Cambodia,Male,Adults,2029,-0.141818182
Cambodia,Male,Children,2025,0.069890909
Cambodia,Male,Children,2026,0.036009091
Cambodia,Male,Children,2027,0.002127273
Cambodia,Male,Children,2028,-0.031754545
Cambodia,Male,Children,2029,-0.065636364
Cameroon,Female,Youth,2025,7.414854545
Cameroon,Female,Youth,2026,7.473754545
Cameroon,Female,Youth,2027,7.532654545
Cameroon,Female,Youth,2028,7.591554545
Cameroon,Female,Youth,2029,7.650454545
Cameroon,Female,Adults,2025,3.639072727
Cameroon,Female,Adults,2026,3.676645455
Cameroon,Female,Adults,2027,3.714218182
Cameroon,Female,Adults,2028,3.751790909
Cameroon,Female,Adults,2029,3.789363636
Cameroon,Female,Children,2025,4.438036364
Cameroon,Female,Children,2026,4.4738
Cameroon,Female,Children,2027,4.509563636
Cameroon,Female,Children,2028,4.545327273
Cameroon,Female,Children,2029,4.581090909
Cameroon,Male,Youth,2025,6.280872727
Cameroon,Male,Youth,2026,6.328836364
Cameroon,Male,Youth,2027,6.3768
Cameroon,Male,Youth,2028,6.424763636
Cameroon,Male,Youth,2029,6.472727273
Cameroon,Male,Adults,2025,2.600981818
Cameroon,Male,Adults,2026,2.633690909
Cameroon,Male,Adults,2027,2.6664
Cameroon,Male,Adults,2028,2.699109091
Cameroon,Male,Adults,2029,2.731818182
Cameroon,Male,Children,2025,3.413545455
Cameroon,Male,Children,2026,3.443454545
Cameroon,Male,Children,2027,3.473363636
Cameroon,Male,Children,2028,3.503272727
Cameroon,Male,Children,2029,3.533181818
Canada,Female,Youth,2025,11.29689091
Canada,Female,Youth,2026,11.31864545
Canada,Female,Youth,2027,11.3404
Canada,Female,Youth,2028,11.36215455
Canada,Female,Youth,2029,11.38390909
Canada,Female,Adults,2025,5.238727273
Canada,Female,Adults,2026,5.204
Canada,Female,Adults,2027,5.169272727
Canada,Female,Adults,2028,5.134545455
Canada,Female,Adults,2029,5.099818182
Canada,Female,Children,2025,6.063690909
Canada,Female,Children,2026,6.028881818
Canada,Female,Children,2027,5.994072727
Canada,Female,Children,2028,5.959263636
Canada,Female,Children,2029,5.924454545
Canada,Male,Youth,2025,12.52038182
Canada,Male,Youth,2026,12.31321818
Canada,Male,Youth,2027,12.10605455
Canada,Male,Youth,2028,11.89889091
Canada,Male,Youth,2029,11.69172727
Canada,Male,Adults,2025,5.142072727
Canada,Male,Adults,2026,5.021054545
Canada,Male,Adults,2027,4.900036364
Canada,Male,Adults,2028,4.779018182
Canada,Male,Adults,2029,4.658
Canada,Male,Children,2025,6.071781818
Canada,Male,Children,2026,5.926154545
Canada,Male,Children,2027,5.780527273
Canada,Male,Children,2028,5.6349
Canada,Male,Children,2029,5.489272727
Central African Republic,Female,Youth,2025,12.32183636
Central African Republic,Female,Youth,2026,12.38394545
Central African Republic,Female,Youth,2027,12.44605455
Central African Republic,Female,Youth,2028,12.50816364
Central African Republic,Female,Youth,2029,12.57027273
Central African Republic,Female,Adults,2025,4.971872727
Central African Republic,Female,Adults,2026,5.010245455
Central African Republic,Female,Adults,2027,5.048618182
Central African Republic,Female,Adults,2028,5.086990909
Central African Republic,Female,Adults,2029,5.125363636
Central African Republic,Female,Children,2025,7.417818182
Central African Republic,Female,Children,2026,7.472181818
Central African Republic,Female,Children,2027,7.526545455
Central African Republic,Female,Children,2028,7.580909091
Central African Republic,Female,Children,2029,7.635272727
Central African Republic,Male,Youth,2025,10.07885455
Central African Republic,Male,Youth,2026,10.11034545
Central African Republic,Male,Youth,2027,10.14183636
Central African Republic,Male,Youth,2028,10.17332727
Central African Republic,Male,Youth,2029,10.20481818
Central African Republic,Male,Adults,2025,4.006836364
Central African Republic,Male,Adults,2026,4.049263636
Central African Republic,Male,Adults,2027,4.091690909
Central African Republic,Male,Adults,2028,4.134118182
Central African Republic,Male,Adults,2029,4.176545455
Central African Republic,Male,Children,2025,5.777981818
Central African Republic,Male,Children,2026,5.824918182
Central African Republic,Male,Children,2027,5.871854545
Central African Republic,Male,Children,2028,5.918790909
Central African Republic,Male,Children,2029,5.965727273
Chad,Female,Youth,2025,0.7262
Chad,Female,Youth,2026,0.732990909
Chad,Female,Youth,2027,0.739781818
Chad,Female,Youth,2028,0.746572727
Chad,Female,Youth,2029,0.753363636
Chad,Female,Adults,2025,0.888745455
Chad,Female,Adults,2026,0.9074
Chad,Female,Adults,2027,0.926054545
Chad,Female,Adults,2028,0.944709091
Chad,Female,Adults,2029,0.963363636
Chad,Female,Children,2025,0.8462
Chad,Female,Children,2026,0.861763636
Chad,Female,Children,2027,0.877327273
Chad,Female,Children,2028,0.892890909
Chad,Female,Children,2029,0.908454545
Chad,Male,Youth,2025,2.199509091
Chad,Male,Youth,2026,2.207427273
Chad,Male,Youth,2027,2.215345455
Chad,Male,Youth,2028,2.223263636
Chad,Male,Youth,2029,2.231181818
Chad,Male,Adults,2025,1.339072727
Chad,Male,Adults,2026,1.367418182
Chad,Male,Adults,2027,1.395763636
Chad,Male,Adults,2028,1.424109091
Chad,Male,Adults,2029,1.452454545
Chad,Male,Children,2025,1.535327273
Chad,Male,Children,2026,1.559154545
Chad,Male,Children,2027,1.582981818
Chad,Male,Children,2028,1.606809091
Chad,Male,Children,2029,1.630636364
Channel Islands,Female,Youth,2025,12.16081818
Channel Islands,Female,Youth,2026,11.62227273
Channel Islands,Female,Youth,2027,11.08372727
Channel Islands,Female,Youth,2028,10.54518182
Channel Islands,Female,Youth,2029,10.00663636
Channel Islands,Female,Adults,2025,5.061690909
Channel Islands,Female,Adults,2026,4.907245455
Channel Islands,Female,Adults,2027,4.7528
Channel Islands,Female,Adults,2028,4.598354545
Channel Islands,Female,Adults,2029,4.443909091
Channel Islands,Female,Children,2025,5.833145455
Channel Islands,Female,Children,2026,5.622745455
Channel Islands,Female,Children,2027,5.412345455
Channel Islands,Female,Children,2028,5.201945455
Channel Islands,Female,Children,2029,4.991545455
Channel Islands,Male,Youth,2025,11.55298182
Channel Islands,Male,Youth,2026,10.84814545
Channel Islands,Male,Youth,2027,10.14330909
Channel Islands,Male,Youth,2028,9.438472727
Channel Islands,Male,Youth,2029,8.733636364
Channel Islands,Male,Adults,2025,4.421727273
Channel Islands,Male,Adults,2026,4.253818182
Channel Islands,Male,Adults,2027,4.085909091
Channel Islands,Male,Adults,2028,3.918
Channel Islands,Male,Adults,2029,3.750090909
Channel Islands,Male,Children,2025,5.150963636
Channel Islands,Male,Children,2026,4.914245455
Channel Islands,Male,Children,2027,4.677527273
Channel Islands,Male,Children,2028,4.440809091
Channel Islands,Male,Children,2029,4.204090909
Chile,Female,Youth,2025,24.6734
Chile,Female,Youth,2026,25.28048182
Chile,Female,Youth,2027,25.88756364
Chile,Female,Youth,2028,26.49464545
Chile,Female,Youth,2029,27.10172727
Chile,Female,Adults,2025,9.414363636
Chile,Female,Adults,2026,9.783818182
Chile,Female,Adults,2027,10.15327273
Chile,Female,Adults,2028,10.52272727
Chile,Female,Adults,2029,10.89218182
Chile,Female,Children,2025,10.43138182
Chile,Female,Children,2026,10.74980909
Chile,Female,Children,2027,11.06823636
Chile,Female,Children,2028,11.38666364
Chile,Female,Children,2029,11.70509091
Chile,Male,Youth,2025,21.56752727
Chile,Male,Youth,2026,22.19387273
Chile,Male,Youth,2027,22.82021818
Chile,Male,Youth,2028,23.44656364
Chile,Male,Youth,2029,24.07290909
Chile,Male,Adults,2025,8.804581818
Chile,Male,Adults,2026,9.167345455
Chile,Male,Adults,2027,9.530109091
Chile,Male,Adults,2028,9.892872727
Chile,Male,Adults,2029,10.25563636
Chile,Male,Children,2025,9.6574
Chile,Male,Children,2026,9.993118182
Chile,Male,Children,2027,10.32883636
Chile,Male,Children,2028,10.66455455
Chile,Male,Children,2029,11.00027273
China,Female,Youth,2025,14.04027273
China,Female,Youth,2026,14.56345455
China,Female,Youth,2027,15.08663636
China,Female,Youth,2028,15.60981818
China,Female,Youth,2029,16.133
China,Female,Adults,2025,3.383236364
China,Female,Adults,2026,3.397290909
China,Female,Adults,2027,3.411345455
China,Female,Adults,2028,3.4254
China,Female,Adults,2029,3.439454545
China,Female,Children,2025,4.317672727
China,Female,Children,2026,4.357754545
China,Female,Children,2027,4.397836364
China,Female,Children,2028,4.437918182
China,Female,Children,2029,4.478
China,Male,Youth,2025,17.27185455
China,Male,Youth,2026,17.94261818
China,Male,Youth,2027,18.61338182
China,Male,Youth,2028,19.28414545
China,Male,Youth,2029,19.95490909
China,Male,Adults,2025,4.2282
China,Male,Adults,2026,4.230854545
China,Male,Adults,2027,4.233509091
China,Male,Adults,2028,4.236163636
China,Male,Adults,2029,4.238818182
China,Male,Children,2025,5.513327273
China,Male,Children,2026,5.565472727
China,Male,Children,2027,5.617618182
China,Male,Children,2028,5.669763636
China,Male,Children,2029,5.721909091
Colombia,Female,Youth,2025,28.57712727
Colombia,Female,Youth,2026,28.97125455
Colombia,Female,Youth,2027,29.36538182
Colombia,Female,Youth,2028,29.75950909
Colombia,Female,Youth,2029,30.15363636
Colombia,Female,Adults,2025,12.87892727
Colombia,Female,Adults,2026,13.21976364
Colombia,Female,Adults,2027,13.5606
Colombia,Female,Adults,2028,13.90143636
Colombia,Female,Adults,2029,14.24227273
Colombia,Female,Children,2025,15.00358182
Colombia,Female,Children,2026,15.28843636
Colombia,Female,Children,2027,15.57329091
Colombia,Female,Children,2028,15.85814545
Colombia,Female,Children,2029,16.143
Colombia,Male,Youth,2025,18.41681818
Colombia,Male,Youth,2026,18.7725
Colombia,Male,Youth,2027,19.12818182
Colombia,Male,Youth,2028,19.48386364
Colombia,Male,Youth,2029,19.83954545
Colombia,Male,Adults,2025,8.231563636
Colombia,Male,Adults,2026,8.480809091
Colombia,Male,Adults,2027,8.730054545
Colombia,Male,Adults,2028,8.9793
Colombia,Male,Adults,2029,9.228545455
Colombia,Male,Children,2025,9.595981818
Colombia,Male,Children,2026,9.814145455
Colombia,Male,Children,2027,10.03230909
Colombia,Male,Children,2028,10.25047273
Colombia,Male,Children,2029,10.46863636
Comoros,Female,Youth,2025,12.77187273
Comoros,Female,Youth,2026,13.0277
Comoros,Female,Youth,2027,13.28352727
Comoros,Female,Youth,2028,13.53935455
Comoros,Female,Youth,2029,13.79518182
Comoros,Female,Adults,2025,6.1524
Comoros,Female,Adults,2026,6.296163636
Comoros,Female,Adults,2027,6.439927273
Comoros,Female,Adults,2028,6.583690909
Comoros,Female,Adults,2029,6.727454545
Comoros,Female,Children,2025,6.801709091
Comoros,Female,Children,2026,6.943781818
Comoros,Female,Children,2027,7.085854545
Comoros,Female,Children,2028,7.227927273
Comoros,Female,Children,2029,7.37
Comoros,Male,Youth,2025,9.947872727
Comoros,Male,Youth,2026,9.983336364
Comoros,Male,Youth,2027,10.0188
Comoros,Male,Youth,2028,10.05426364
Comoros,Male,Youth,2029,10.08972727
Comoros,Male,Adults,2025,5.1224
Comoros,Male,Adults,2026,5.248345455
Comoros,Male,Adults,2027,5.374290909
Comoros,Male,Adults,2028,5.500236364
Comoros,Male,Adults,2029,5.626181818
Comoros,Male,Children,2025,5.4848
Comoros,Male,Children,2026,5.587554545
Comoros,Male,Children,2027,5.690309091
